Date,RF_Monthly,TB3MS
1959-01-31,0.002315288194036702,2.813999999999999
1959-02-28,0.002281160930172277,2.7719999999999994
1959-03-31,0.0022982261598538667,2.793
1959-04-30,0.0023721385787647264,2.884
1959-05-31,0.0024800566958853576,3.017
1959-06-30,0.002497084722429488,3.038
1959-07-31,0.0025311312339049152,3.08
1959-08-31,0.0025481497213200033,3.1009999999999995
1959-09-30,0.002689847008708224,3.276
1959-01-31,0.0026048550730264353,3.1709999999999994
1959-11-30,0.0026048550730264353,3.1709999999999994
1959-12-31,0.0026955103210091202,3.283
1960-01-31,0.00271249814709118,3.304
1960-02-29,0.0025821771657084103,3.143
1960-03-31,0.0024459910949696795,2.9749999999999996
1960-04-30,0.0024630254871467194,2.996
1960-05-31,0.0025027600243381354,3.0449999999999995
1960-06-30,0.002389186780230812,2.905
1960-07-31,0.0022470208793048396,2.73
1960-08-31,0.002190092351739059,2.6599999999999997
1960-09-30,0.002190092351739059,2.6599999999999997
1960-01-31,0.0022413296269425675,2.723
1960-11-30,0.002264092503740045,2.751
1960-12-31,0.0022128680314128513,2.6879999999999997
1961-01-31,0.0022128680314128513,2.6879999999999997
1961-02-28,0.00217870237646256,2.646
1961-03-31,0.0021559181531694005,2.6180000000000003
1961-04-30,0.00217870237646256,2.646
1961-05-31,0.002138826245585257,2.597
1961-06-30,0.002235638019061126,2.716
1961-07-31,0.00225840231765706,2.7439999999999998
1961-08-31,0.0023266611088326172,2.8279999999999994
1961-09-30,0.0022925381050773463,2.786
1961-01-31,0.00225840231765706,2.7439999999999998
1961-11-30,0.0022697823344890455,2.7579999999999996
1961-12-31,0.0023380326043331845,2.8419999999999996
1962-01-31,0.002349402680908552,2.856
1962-02-28,0.0023266611088326172,2.8279999999999994
1962-03-31,0.002264092503740045,2.751
1962-04-30,0.0022128680314128513,2.6879999999999997
1962-05-31,0.002229946055613885,2.7089999999999996
1962-06-30,0.0022527117761941273,2.7369999999999997
1962-07-31,0.0023096012042873593,2.8069999999999995
1962-08-31,0.0022925381050773463,2.786
1962-09-30,0.0022925381050773463,2.786
1962-01-31,0.002264092503740045,2.751
1962-11-30,0.00225840231765706,2.7439999999999998
1962-12-31,0.002224253736554216,2.7019999999999995
1963-01-31,0.002207174645238119,2.681
1963-02-28,0.00225840231765706,2.7439999999999998
1963-03-31,0.002264092503740045,2.751
1963-04-30,0.002286849695198878,2.779
1963-05-31,0.002264092503740045,2.751
1963-06-30,0.0022982261598538667,2.793
1963-07-31,0.002315288194036702,2.813999999999999
1963-08-31,0.0023039138595752906,2.8
1963-09-30,0.002349402680908552,2.856
1963-01-31,0.002366455136096901,2.8770000000000002
1963-11-30,0.0023721385787647264,2.884
1963-12-31,0.0023778216669789742,2.8909999999999996
1964-01-31,0.0024005504762221186,2.9189999999999996
1964-02-29,0.002389186780230812,2.905
1964-03-31,0.0024289535181099,2.9539999999999993
1964-04-30,0.0024346330643270075,2.9610000000000003
1964-05-31,0.0024175933636538804,2.94
1964-06-30,0.0024005504762221186,2.9189999999999996
1964-07-31,0.0024119127553223763,2.9330000000000003
1964-08-31,0.0024119127553223763,2.9330000000000003
1964-09-30,0.0024175933636538804,2.94
