Date,SPX,D,E,CPI,Date_Fraction,10y UST,SPX_real,Div_Real, SPX_TR_Real ,E_Real,CAPE,,,,
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,357.93,17.40," 2,686.28 ",24.43,15.33,,,,
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,352.62,17.21," 2,657.19 ",23.74,15.08,,,,
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,325.28,16.67," 2,461.64 ",22.59,13.90,,,,
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,304.38,16.50," 2,313.85 ",21.94,13.00,,,,
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,306.13,16.50," 2,337.64 ",21.53,13.07,,,,
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,321.73,16.67," 2,467.39 ",21.34,13.73,,,,
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,326.55,16.85," 2,515.13 ",21.15,13.93,,,,
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,323.51,16.70," 2,502.38 ",21.25,13.79,,,,
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,317.36,16.56," 2,465.55 ",21.36,13.53,,,,
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,319.90,16.25," 2,495.73 ",21.24,13.64,,,,
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,320.17,15.80," 2,508.14 ",20.92,13.65,,,,
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,319.84,15.83," 2,515.86 ",21.23,13.65,,,,
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,323.00,16.02," 2,551.27 ",21.75,13.79,,,,
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,323.34,16.04," 2,564.50 ",22.06,13.80,,,,
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,327.51,15.91," 2,608.12 ",22.14,13.98,,,,
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,325.99,15.79," 2,606.43 ",22.23,13.93,,,,
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,325.33,15.81," 2,611.68 ",22.54,13.91,,,,
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,321.69,15.84," 2,593.09 ",22.84,13.75,,,,
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,313.16,16.03," 2,535.09 ",23.37,13.39,,,,
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,307.47,15.87," 2,499.77 ",22.95,13.15,,,,
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,296.56,15.87," 2,421.82 ",22.76,12.68,,,,
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,290.94,15.87," 2,386.72 ",22.56,12.44,,,,
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,290.61,15.87," 2,394.85 ",22.37,12.43,,,,
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,285.59,16.03," 2,364.49 ",22.41,12.22,,,,
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,268.46,15.87," 2,233.61 ",21.99,11.49,,,,
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,269.35,15.71," 2,251.89 ",21.57,11.53,,,,
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,276.55,15.71," 2,323.03 ",21.38,11.85,,,,
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,276.37,15.55," 2,332.46 ",20.98,11.84,,,,
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,267.63,15.55," 2,269.57 ",20.79,11.47,,,,
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,258.24,15.40," 2,200.85 ",20.40,11.07,,,,
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,260.50,15.55," 2,231.14 ",20.41,11.17,,,,
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,271.19,15.39," 2,333.71 ",20.11,11.64,,,,
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,277.53,15.38," 2,399.29 ",20.02,11.91,,,,
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,272.29,15.22," 2,364.98 ",19.72,11.69,,,,
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,268.46,15.21," 2,342.69 ",19.62,11.52,,,,
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,267.38,14.89," 2,344.14 ",19.12,11.48,,,,
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,266.08,14.73," 2,343.42 ",18.82,11.43,,,,
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,248.83,14.42," 2,202.16 ",18.33,10.69,,,,
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,243.96,13.98," 2,169.28 ",17.68,10.49,,,,
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,243.96,13.82," 2,179.52 ",17.39,10.50,,,,
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,246.37,13.79," 2,211.37 ",17.27,10.61,,,,
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,243.96,13.50," 2,199.79 ",16.81,10.52,,,,
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,235.78,13.47," 2,136.24 ",16.68,10.17,,,,
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,239.95,13.50," 2,184.21 ",17.64,10.36,,,,
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,239.11,13.66," 2,186.93 ",18.79,10.33,,,,
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,247.75,13.83," 2,276.43 ",19.96,10.71,,,,
1915.04,8.14,0.42,0.64,10.00,1915.29,4.19,263.74,13.72," 2,433.86 ",20.74,11.40,,,,
1915.05,7.95,0.42,0.67,10.10,1915.37,4.18,255.03,13.61," 2,363.98 ",21.49,11.03,,,,
1915.06,8.04,0.43,0.70,10.10,1915.46,4.16,257.92,13.63," 2,401.27 ",22.46,11.15,,,,
1915.07,8.01,0.43,0.73,10.10,1915.54,4.15,256.96,13.66," 2,402.91 ",23.42,11.11,,,,
1915.08,8.35,0.43,0.76,10.10,1915.62,4.13,267.86,13.69," 2,515.57 ",24.38,11.58,,,,
1915.09,8.66,0.43,0.79,10.10,1915.71,4.11,277.81,13.71," 2,619.70 ",25.34,12.01,,,,
1915.1,9.14,0.43,0.82,10.20,1915.79,4.10,290.33,13.60," 2,748.48 ",26.05,12.55,,,,
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,297.58,13.50," 2,827.74 ",26.74,12.86,,,,
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,298.21,13.53," 2,844.43 ",27.68,12.88,,,,
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,290.67,13.73," 2,783.43 ",29.10,12.54,,,,
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,286.62,14.07," 2,755.87 ",30.79,12.35,,,,
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,282.96,14.27," 2,732.16 ",32.15,12.18,,,,
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,277.24,14.47," 2,688.51 ",33.53,11.91,,,,
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,280.70,14.66," 2,733.96 ",34.85,12.03,,,,
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,280.80,14.85," 2,747.00 ",36.15,12.00,,,,
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,276.90,15.17," 2,721.22 ",37.77,11.79,,,,
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,276.44,15.36," 2,729.28 ",39.03,11.73,,,,
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,282.55,15.40," 2,802.28 ",39.93,11.94,,,,
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,286.15,15.43," 2,850.75 ",40.77,12.05,,,,
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,287.66,15.47," 2,878.57 ",41.59,12.05,,,,
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,273.73,15.64," 2,752.20 ",42.73,11.41,,,,
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,265.02,15.81," 2,677.88 ",41.79,10.99,,,,
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,243.81,15.71," 2,476.84 ",40.18,10.06,,,,
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,251.37,16.00," 2,567.18 ",39.64,10.33,,,,
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,235.80,15.51," 2,421.37 ",37.21,9.64,,,,
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,224.27,15.55," 2,316.26 ",36.10,9.14,,,,
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,225.31,15.58," 2,340.37 ",35.02,9.15,,,,
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,222.50,16.09," 2,325.13 ",35.03,9.00,,,,
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,212.60,16.12," 2,235.68 ",33.97,8.57,,,,
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,197.81,16.02," 2,094.25 ",32.72,7.95,,,,
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,184.32,16.04," 1,965.58 ",31.73,7.39,,,,
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,168.96,16.30," 1,816.27 ",31.22,6.75,,,,
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,160.82,16.32," 1,743.35 ",30.27,6.41,,,,
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,166.86,15.74," 1,823.08 ",29.07,6.64,,,,
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,170.73,15.40," 1,879.40 ",28.31,6.78,,,,
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,168.48,15.27," 1,868.62 ",27.96,6.69,,,,
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,164.51,14.83," 1,838.29 ",26.99,6.52,,,,
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,166.25,14.30," 1,871.01 ",25.90,6.58,,,,
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,164.21,13.89," 1,861.05 ",25.02,6.50,,,,
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,161.14,13.30," 1,838.91 ",23.84,6.37,,,,
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,159.48,12.83," 1,832.10 ",22.87,6.30,,,,
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,155.60,12.38," 1,799.46 ",21.94,6.15,,,,
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,159.17,11.95," 1,852.17 ",21.02,6.29,,,,
1918.11,8.06,0.58,1.01,16.30,1918.87,4.51,160.21,11.53," 1,875.52 ",20.16,6.33,,,,
1918.12,7.90,0.57,0.99,16.50,1918.96,4.51,155.13,11.19," 1,826.93 ",19.44,6.13,,,,
1919.01,7.85,0.57,0.99,16.50,1919.04,4.50,154.15,11.13," 1,826.29 ",19.34,6.10,,,,
1919.02,7.88,0.56,0.98,16.20,1919.12,4.54,157.60,11.27," 1,878.34 ",19.60,6.24,,,,
1919.03,8.12,0.56,0.98,16.40,1919.21,4.58,160.42,11.06," 1,922.93 ",19.26,6.36,,,,
1919.04,8.39,0.56,0.97,16.70,1919.29,4.62,162.78,10.80," 1,961.97 ",18.82,6.46,,,,
1919.05,8.97,0.55,0.97,16.90,1919.37,4.66,171.97,10.61," 2,083.43 ",18.50,6.83,,,,
1919.06,9.21,0.55,0.96,16.90,1919.46,4.70,176.57,10.54," 2,149.82 ",18.40,7.02,,,,
1919.07,9.51,0.55,0.96,17.40,1919.54,4.74,177.08,10.18," 2,166.39 ",17.78,7.05,,,,
1919.08,8.87,0.54,0.95,17.70,1919.62,4.77,162.37,9.95," 1,996.49 ",17.39,6.48,,,,
1919.09,9.01,0.54,0.95,17.80,1919.71,4.81,164.00,9.83," 2,026.68 ",17.20,6.56,,,,
1919.1,9.47,0.54,0.94,18.10,1919.79,4.85,169.52,9.61," 2,104.73 ",16.83,6.79,,,,
1919.11,9.19,0.53,0.94,18.50,1919.87,4.89,160.95,9.34," 2,008.01 ",16.38,6.47,,,,
1919.12,8.92,0.53,0.93,18.90,1919.96,4.93,152.92,9.09," 1,917.21 ",15.94,6.16,,,,
1920.01,8.83,0.53,0.92,19.30,1920.04,4.97,148.24,8.87," 1,867.80 ",15.43,5.99,,,,
1920.02,8.10,0.53,0.91,19.50,1920.12,4.98,134.59,8.75," 1,705.00 ",15.09,5.46,,,,
1920.03,8.67,0.53,0.90,19.70,1920.21,4.99,142.59,8.63," 1,815.57 ",14.76,5.80,,,,
1920.04,8.60,0.52,0.89,20.30,1920.29,5.00,137.26,8.35," 1,756.54 ",14.15,5.60,,,,
1920.05,8.06,0.52,0.88,20.60,1920.37,5.01,126.77,8.21," 1,631.02 ",13.77,5.19,,,,
1920.06,7.92,0.52,0.87,20.90,1920.46,5.02,122.78,8.06," 1,588.33 ",13.41,5.04,,,,
1920.07,7.91,0.52,0.85,20.80,1920.54,5.03,123.21,8.07," 1,602.65 ",13.31,5.08,,,,
1920.08,7.60,0.52,0.84,20.30,1920.62,5.04,121.30,8.25," 1,586.71 ",13.46,5.02,,,,
1920.09,7.87,0.52,0.83,20.00,1920.71,5.05,127.50,8.34," 1,676.82 ",13.49,5.30,,,,
1920.1,7.88,0.51,0.82,19.90,1920.79,5.06,128.30,8.36," 1,696.55 ",13.38,5.35,,,,
1920.11,7.48,0.51,0.81,19.80,1920.87,5.07,122.40,8.37," 1,627.79 ",13.27,5.13,,,,
1920.12,6.81,0.51,0.80,19.40,1920.96,5.08,113.74,8.52," 1,521.98 ",13.36,4.78,,,,
1921.01,7.11,0.51,0.76,19.00,1921.04,5.09,121.25,8.63," 1,632.10 ",12.92,5.12,,,,
1921.02,7.06,0.50,0.72,18.40,1921.12,5.02,124.32,8.83," 1,683.38 ",12.59,5.27,,,,
1921.03,6.88,0.50,0.67,18.30,1921.21,4.96,121.81,8.81," 1,659.36 ",11.91,5.19,,,,
1921.04,6.91,0.49,0.63,18.10,1921.29,4.89,123.69,8.83," 1,695.04 ",11.28,5.30,,,,
1921.05,7.12,0.49,0.59,17.70,1921.37,4.83,130.33,8.95," 1,796.25 ",10.75,5.61,,,,
1921.06,6.55,0.49,0.55,17.60,1921.46,4.76,120.58,8.93," 1,672.09 ",10.03,5.22,,,,
1921.07,6.53,0.48,0.50,17.70,1921.54,4.70,119.53,8.80," 1,667.74 ",9.20,5.20,,,,
1921.08,6.45,0.48,0.46,17.70,1921.62,4.63,118.07,8.73," 1,657.45 ",8.42,5.16,,,,
1921.09,6.61,0.47,0.42,17.50,1921.71,4.56,122.38,8.75," 1,728.21 ",7.73,5.38,,,,
1921.1,6.70,0.47,0.38,17.50,1921.79,4.50,124.05,8.67," 1,761.95 ",6.94,5.48,,,,
1921.11,7.06,0.46,0.33,17.40,1921.87,4.43,131.46,8.64," 1,877.52 ",6.19,5.84,,,,
1921.12,7.31,0.46,0.29,17.30,1921.96,4.37,136.91,8.62," 1,965.50 ",5.43,6.11,,,,
1922.01,7.30,0.46,0.32,16.90,1922.04,4.30,139.95,8.90," 2,019.91 ",6.20,6.29,,,,
1922.02,7.46,0.47,0.36,16.90,1922.12,4.31,143.02,8.98," 2,074.98 ",6.84,6.46,,,,
1922.03,7.74,0.47,0.39,16.70,1922.21,4.31,150.17,9.17," 2,189.73 ",7.57,6.82,,,,
1922.04,8.21,0.48,0.42,16.70,1922.29,4.32,159.29,9.25," 2,333.93 ",8.21,7.27,,,,
1922.05,8.53,0.48,0.46,16.70,1922.37,4.32,165.49,9.33," 2,436.29 ",8.86,7.59,,,,
1922.06,8.45,0.49,0.49,16.70,1922.46,4.33,163.94,9.41," 2,424.99 ",9.51,7.56,,,,
1922.07,8.51,0.49,0.52,16.80,1922.54,4.33,164.12,9.43," 2,439.30 ",10.09,7.60,,,,
1922.08,8.83,0.49,0.56,16.60,1922.62,4.34,172.35,9.63," 2,573.44 ",10.87,8.02,,,,
1922.09,9.06,0.50,0.59,16.60,1922.71,4.34,176.84,9.71," 2,652.56 ",11.52,8.27,,,,
1922.1,9.26,0.50,0.62,16.70,1922.79,4.35,179.66,9.73," 2,707.05 ",12.09,8.43,,,,
1922.11,8.80,0.51,0.66,16.80,1922.87,4.35,169.72,9.75," 2,569.51 ",12.67,8.00,,,,
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,168.33,9.78," 2,560.83 ",13.23,7.96,,,,
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,171.64,9.87," 2,623.80 ",13.77,8.15,,,,
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,178.97,9.90," 2,748.44 ",14.24,8.53,,,,
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,181.87,9.93," 2,805.57 ",14.71,8.70,,,,
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,174.46,9.91," 2,704.11 ",15.08,8.37,,,,
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,166.22,9.94," 2,589.16 ",15.54,8.00,,,,
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,158.95,9.91," 2,488.83 ",15.91,7.67,,,,
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,151.83,9.83," 2,390.12 ",16.19,7.35,,,,
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,153.48,9.92," 2,429.04 ",16.74,7.44,,,,
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,153.52,9.89," 2,442.87 ",17.09,7.46,,,,
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,150.39,9.86," 2,406.07 ",17.45,7.32,,,,
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,154.88,9.89," 2,491.17 ",17.90,7.55,,,,
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,160.13,9.93," 2,588.82 ",18.35,7.81,,,,
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,165.37,9.96," 2,687.02 ",18.28,8.07,,,,
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,167.09,10.05," 2,728.48 ",18.30,8.16,,,,
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,164.84,10.14," 2,705.63 ",18.33,8.06,,,,
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,162.00,10.23," 2,672.98 ",18.36,7.92,,,,
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,161.43,10.26," 2,677.65 ",18.28,7.90,,,,
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,164.48,10.29," 2,742.46 ",18.20,8.05,,,,
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,171.10,10.26," 2,867.05 ",18.02,8.38,,,,
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,178.01,10.35," 2,997.38 ",18.04,8.72,,,,
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,175.26,10.33," 2,965.63 ",17.86,8.58,,,,
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,171.99,10.30," 2,924.66 ",17.68,8.42,,,,
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,181.59,10.33," 3,102.66 ",17.60,8.89,,,,
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,190.28,10.30," 3,265.79 ",17.42,9.31,,,,
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,198.15,10.38," 3,415.64 ",17.92,9.69,,,,
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,200.99,10.52," 3,479.83 ",18.52,9.83,,,,
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,194.59,10.53," 3,384.13 ",18.92,9.52,,,,
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,193.65,10.68," 3,383.24 ",19.53,9.48,,,,
1925.05,10.61,0.57,1.06,17.30,1925.37,3.80,198.71,10.69," 3,487.22 ",19.91,9.73,,,,
1925.06,10.80,0.58,1.09,17.50,1925.46,3.79,199.96,10.65," 3,524.67 ",20.18,9.80,,,,
1925.07,11.10,0.58,1.12,17.70,1925.54,3.77,203.19,10.60," 3,597.22 ",20.45,9.96,,,,
1925.08,11.25,0.58,1.14,17.70,1925.62,3.76,205.93,10.68," 3,661.58 ",20.92,10.11,,,,
1925.09,11.51,0.59,1.17,17.70,1925.71,3.74,210.69,10.75," 3,762.14 ",21.42,10.36,,,,
1925.1,11.89,0.59,1.20,17.70,1925.79,3.73,217.65,10.83," 3,902.46 ",21.91,10.72,,,,
1925.11,12.26,0.60,1.22,18.00,1925.87,3.71,220.68,10.72," 3,972.86 ",22.01,10.89,,,,
1925.12,12.46,0.60,1.25,17.90,1925.96,3.70,225.54,10.86," 4,076.52 ",22.63,11.15,,,,
1926.01,12.65,0.61,1.25,17.90,1926.04,3.68,228.97,11.00," 4,155.25 ",22.61,11.34,,,,
1926.02,12.67,0.62,1.25,17.90,1926.12,3.65,229.34,11.13," 4,178.65 ",22.59,11.39,,,,
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,214.97,11.33," 3,934.10 ",22.72,10.71,,,,
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,207.80,11.40," 3,820.20 ",22.57,10.40,,,,
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,210.42,11.60," 3,886.21 ",22.68,10.58,,,,
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,221.68,11.81," 4,112.28 ",22.79,11.20,,,,
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,233.65,12.08," 4,353.12 ",23.03,11.87,,,,
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,244.31,12.29," 4,570.68 ",23.15,12.49,,,,
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,246.61,12.36," 4,633.11 ",22.99,12.69,,,,
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,239.69,12.43," 4,522.48 ",22.86,12.43,,,,
1926.11,13.19,0.68,1.24,17.70,1926.87,3.40,241.45,12.49," 4,575.29 ",22.72,12.62,,,,
1926.12,13.49,0.69,1.24,17.70,1926.96,3.37,246.94,12.63," 4,699.30 ",22.70,13.01,,,,
1927.01,13.40,0.70,1.23,17.50,1927.04,3.34,248.09,12.90," 4,741.75 ",22.75,13.19,,,,
1927.02,13.66,0.70,1.22,17.40,1927.12,3.34,254.36,13.10," 4,882.39 ",22.68,13.63,,,,
1927.03,13.87,0.71,1.21,17.30,1927.21,3.34,259.76,13.30," 5,007.37 ",22.62,14.03,,,,
1927.04,14.21,0.72,1.20,17.30,1927.29,3.34,266.13,13.42," 5,151.68 ",22.42,14.49,,,,
1927.05,14.70,0.72,1.19,17.40,1927.37,3.34,273.73,13.47," 5,320.43 ",22.08,15.00,,,,
1927.06,14.89,0.73,1.18,17.60,1927.46,3.34,274.11,13.44," 5,349.72 ",21.63,15.12,,,,
1927.07,15.22,0.74,1.16,17.30,1927.54,3.34,285.05,13.80," 5,585.55 ",21.80,15.82,,,,
1927.08,16.03,0.74,1.15,17.20,1927.62,3.33,301.96,14.00," 5,939.88 ",21.72,16.86,,,,
1927.09,16.94,0.75,1.14,17.30,1927.71,3.33,317.26,14.05," 6,263.82 ",21.41,17.82,,,,
1927.1,16.68,0.76,1.13,17.40,1927.79,3.33,310.60,14.09," 6,155.41 ",21.08,17.54,,,,
1927.11,17.06,0.76,1.12,17.30,1927.87,3.33,319.51,14.30," 6,355.64 ",20.99,18.13,,,,
1927.12,17.46,0.77,1.11,17.30,1927.96,3.33,327.00,14.42," 6,528.57 ",20.79,18.65,,,,
1928.01,17.53,0.78,1.13,17.30,1928.04,3.33,328.31,14.55," 6,578.94 ",21.22,18.81,,,,
1928.02,17.32,0.78,1.16,17.10,1928.12,3.35,328.17,14.84," 6,600.94 ",21.88,18.87,,,,
1928.03,18.25,0.79,1.18,17.10,1928.21,3.38,345.79,14.97," 6,980.47 ",22.30,19.94,,,,
1928.04,19.40,0.80,1.20,17.10,1928.29,3.40,367.58,15.10," 7,445.73 ",22.74,21.26,,,,
1928.05,20.00,0.80,1.22,17.20,1928.37,3.42,376.75,15.13," 7,656.92 ",23.02,21.83,,,,
1928.06,19.02,0.81,1.25,17.10,1928.46,3.44,360.38,15.35," 7,350.31 ",23.59,20.91,,,,
1928.07,19.16,0.82,1.27,17.10,1928.54,3.47,363.03,15.47," 7,430.72 ",24.03,21.08,,,,
1928.08,19.78,0.82,1.29,17.10,1928.62,3.49,374.78,15.60," 7,697.77 ",24.44,21.76,,,,
1928.09,21.17,0.83,1.31,17.30,1928.71,3.51,396.48,15.54," 8,170.08 ",24.57,23.00,,,,
1928.1,21.60,0.84,1.34,17.20,1928.79,3.53,406.89,15.76," 8,411.56 ",25.15,23.58,,,,
1928.11,23.06,0.84,1.36,17.20,1928.87,3.56,434.39,15.89," 9,007.49 ",25.56,25.12,,,,
1928.12,23.15,0.85,1.38,17.10,1928.96,3.58,438.64,16.11," 9,123.35 ",26.15,25.30,,,,
1929.01,24.86,0.86,1.40,17.10,1929.04,3.60,471.04,16.29," 9,825.50 ",26.51,27.08,,,,
1929.02,24.99,0.87,1.42,17.10,1929.12,3.57,473.50,16.48," 9,905.54 ",26.87,27.13,,,,
1929.03,25.43,0.88,1.44,17.00,1929.21,3.55,484.67,16.77," 10,168.48 ",27.41,27.68,,,,
1929.04,25.28,0.89,1.46,16.90,1929.29,3.52,484.66,17.06," 10,198.14 ",27.93,27.57,,,,
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,489.05,17.15," 10,320.63 ",28.13,27.70,,,,
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,495.48,17.24," 10,486.52 ",28.33,27.94,,,,
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,533.39,17.23," 11,319.24 ",28.35,29.93,,,,
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,563.73,17.42," 11,993.90 ",28.71,31.48,,,,
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,586.20,17.60," 12,503.28 ",29.07,32.56,,,,
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,524.21,17.79," 11,212.67 ",29.44,28.96,,,,
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,385.43,17.98," 8,276.31 ",29.80,21.17,,,,
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,403.12,18.27," 8,688.80 ",30.33,22.01,,,,
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,411.35,18.39," 8,899.26 ",29.50,22.31,,,,
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,439.69,18.52," 9,545.76 ",28.65,23.70,,,,
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,458.97,18.64," 9,998.08 ",27.80,24.59,,,,
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,485.24,18.55," 10,604.01 ",26.63,25.84,,,,
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,458.97,18.68," 10,063.95 ",25.75,24.31,,,,
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,415.03,18.80," 9,134.83 ",24.88,21.87,,,,
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,411.05,19.05," 9,082.21 ",24.14,21.55,,,,
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,408.24,19.18," 9,055.42 ",23.23,21.30,,,,
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,405.59,19.08," 9,031.81 ",22.06,21.07,,,,
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,351.89,19.21," 7,871.59 ",21.15,18.21,,,,
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,328.35,19.35," 7,381.13 ",20.21,16.94,,,,
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,312.13,19.72," 7,053.46 ",19.52,16.06,,,,
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,325.63,19.70," 7,395.71 ",19.15,16.71,,,,
